,Bone-Osteosarc,Breast-AdenoCA,CNS-GBM,CNS-Medullo,CNS-PiloAstro,ColoRect-AdenoCA,Eso-AdenoCA,Head-SCC,Kidney-ChRCC,Kidney-RCC,Liver-HCC,Lung-AdenoCA,Lung-SCC,Lymph-BNHL,Lymph-CLL,Myeloid-MPN,Ovary-AdenoCA,Panc-AdenoCA,Panc-Endocrine,Prost-AdenoCA,Skin-Melanoma,Stomach-AdenoCA,Thy-AdenoCA,Uterus-AdenoCA
CNS-GBM,2.5549996e-08,6.0225135e-15,0.99997246,1.2233977e-05,1.5092141e-05,4.998995e-15,5.262787e-19,1.1120437e-13,2.854915e-09,1.1117359e-21,5.7105936e-17,4.6317393e-13,4.501989e-23,1.6436585e-15,7.875699e-13,1.9043229e-14,1.4145513e-15,7.941113e-18,6.833661e-08,6.293406e-17,2.393006e-11,3.2488015e-16,8.3698104e-11,2.0780396e-16
Skin-Melanoma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Kidney-ChRCC,0.003213757,0.00037634178,0.0014959602,0.0013945805,0.00019975366,0.00011882647,4.506475e-06,0.0015333043,0.16784155,0.002022723,0.00022073361,0.0006030215,3.963911e-07,4.6372483e-05,0.0066906097,0.011557614,0.00013095644,0.00013162995,0.7780987,0.0024860492,8.641522e-05,0.00014733658,0.021429189,0.00016973581
CNS-Medullo,2.149849e-09,9.040044e-08,0.000111013,0.9998764,1.1758056e-07,7.678835e-11,1.4608684e-14,1.2187857e-08,2.9803882e-06,3.6134313e-17,1.8585272e-14,3.5012528e-11,3.180626e-19,5.903965e-14,2.4188984e-12,1.5751697e-08,7.5299467e-13,1.4748509e-13,7.7501145e-06,1.6666074e-06,8.4468885e-09,3.9402715e-13,1.4759084e-10,2.029677e-11
Lymph-BNHL,2.8369063e-13,5.0752514e-19,2.6566195e-15,2.2081045e-20,1.5034318e-20,3.8348063e-17,7.674448e-20,1.4472512e-13,1.3759219e-19,3.3953874e-11,9.639797e-14,1.1434126e-16,9.941675e-19,0.9999999,1.7393457e-07,1.444631e-17,2.8611062e-15,9.798933e-20,1.3123984e-11,9.0484816e-18,2.697323e-15,2.2594406e-14,1.7550241e-19,1.4305636e-11
Breast-AdenoCA,6.9697893e-07,0.9999019,1.2238655e-07,1.7993151e-06,1.4798164e-10,5.9518453e-07,1.2227456e-07,6.1956575e-06,2.3228044e-06,4.662986e-09,3.5879093e-08,3.4437655e-06,1.8270498e-07,1.2108864e-10,1.3540356e-09,3.00883e-09,1.4526586e-05,2.1896555e-07,4.4045024e-07,9.565915e-06,2.7674112e-05,6.4107195e-07,1.5991212e-07,2.9355904e-05
Eso-AdenoCA,1.1810896e-20,5.743971e-15,1.667835e-20,4.6641225e-21,3.7810596e-27,7.4476994e-11,0.9999056,1.1037031e-13,1.6663542e-19,1.8847029e-24,4.2895333e-22,2.6866018e-10,1.2408197e-14,6.8790423e-22,5.582202e-21,1.2837459e-25,9.515095e-18,2.5167194e-06,1.3177586e-17,1.0329286e-17,2.2398187e-20,9.1898175e-05,4.4539524e-20,2.9975794e-13
Panc-AdenoCA,1.8367749e-12,2.1081327e-07,1.813488e-10,2.4448561e-11,2.7454311e-14,4.257414e-08,3.555412e-06,9.403382e-09,2.035639e-08,3.1829828e-14,6.2464275e-13,6.5678532e-06,4.0680626e-10,1.3331025e-14,2.5127246e-12,1.1357212e-12,3.6705713e-10,0.9999889,1.1326763e-10,6.9468302e-09,1.00188104e-11,6.750149e-07,2.2820643e-09,1.5375153e-09
Lymph-CLL,0.00028584065,1.8539262e-06,7.0633556e-05,1.8980428e-06,2.702451e-05,2.8311438e-06,1.6712775e-07,1.2191815e-05,3.9994942e-05,0.0009704912,0.0002591686,5.348534e-06,3.0914997e-08,0.0010149145,0.9629131,0.00011049194,3.178384e-06,1.7269635e-06,0.03418777,1.2826564e-05,3.9573138e-06,6.52531e-06,5.6573543e-05,1.1573335e-05
Liver-HCC,2.4541966e-17,6.058297e-17,1.6384193e-16,1.6399997e-18,1.3896749e-25,1.0720241e-17,1.7762747e-26,2.3142793e-18,2.8623206e-21,3.314259e-16,1.0,4.0508493e-21,8.943596e-21,3.7165913e-19,1.5412567e-15,7.494217e-26,9.308858e-19,7.4031085e-22,1.0125109e-09,3.776716e-20,6.3266575e-23,3.6948342e-20,1.4893149e-21,3.5127128e-17
Panc-AdenoCA,3.9330605e-09,6.1028054e-06,6.878282e-08,8.9198995e-09,1.025982e-10,3.0997996e-06,4.4027864e-05,1.1358893e-06,2.7258577e-06,4.014994e-10,1.4296861e-09,0.00019891535,1.8688657e-07,7.8430006e-11,3.6654213e-09,2.797327e-09,1.896984e-07,0.9997135,6.0074164e-08,3.1650777e-07,9.610481e-09,2.857981e-05,8.357419e-07,2.4041975e-07
Lung-SCC,4.1912937e-16,4.235221e-15,3.3349776e-26,1.985757e-31,0.0,2.5842764e-19,1.1103408e-16,6.11975e-08,2.2073916e-25,3.2225664e-21,4.331376e-22,3.3024813e-10,0.9999999,1.22181424e-29,3.017392e-30,5.9225493e-29,3.5940783e-18,1.6037385e-19,4.6503666e-21,7.013421e-24,3.5079568e-18,2.526477e-16,4.129185e-21,2.4960647e-10
CNS-PiloAstro,2.1151875e-08,4.150679e-10,1.2101166e-06,0.00017780269,0.9995939,1.9229377e-12,1.3239205e-12,3.195952e-10,3.4056608e-08,3.8294873e-20,3.1030658e-16,5.4513328e-11,2.8497878e-20,2.3397663e-13,6.841567e-09,6.5143417e-06,3.702069e-14,2.1124405e-13,3.2835985e-08,0.00022045334,1.3088795e-10,2.5110662e-12,2.1253128e-09,8.74464e-13
CNS-Medullo,1.0795325e-06,3.6206293e-05,0.0011450765,0.99863786,2.9697596e-05,7.843335e-08,1.3612909e-09,4.8593858e-08,9.16024e-05,8.5488235e-13,3.6687528e-10,1.402609e-07,2.7212537e-13,8.098149e-11,2.652979e-09,9.151819e-06,1.7897077e-07,1.2119385e-08,2.6562502e-05,2.1774666e-05,2.2363473e-07,7.9039735e-09,1.5168409e-07,2.9671025e-08
Lymph-BNHL,3.3505218e-26,9.935587e-31,1.8094043e-24,9.31683e-31,6.712621e-27,1.5255999e-27,2.9998525e-32,4.6856375e-23,2.4747324e-29,2.7982941e-24,1.0879402e-29,1.0746047e-30,1.4845672e-36,1.0,1.5711745e-09,4.3578333e-27,1.6389569e-31,1.641991e-32,6.490915e-22,1.5039302e-21,9.7333356e-26,9.00718e-28,3.9602833e-31,1.3806452e-24
Liver-HCC,5.2391734e-08,5.0849718e-05,2.9599397e-07,5.0538155e-08,5.250562e-10,4.259262e-05,0.00061121176,1.5229158e-05,1.0581725e-05,1.7389687e-09,4.716893e-09,0.0026838682,1.8516939e-06,3.2882508e-10,2.0444512e-08,9.334774e-09,9.1676077e-07,0.9958295,7.53945e-07,1.0646107e-06,1.4710002e-07,0.00074466865,2.5018987e-06,3.7689847e-06
Liver-HCC,1.0943583e-22,3.2695944e-22,6.626036e-22,1.1146652e-24,7.2207694e-33,1.3008525e-22,5.35778e-32,1.5897868e-23,2.4913108e-27,3.5454628e-19,1.0,1.0602864e-25,4.2054007e-25,4.6833145e-23,2.4956678e-19,5.050902e-32,1.5813862e-22,1.1240066e-26,8.9780674e-14,1.6224895e-25,7.1136106e-29,1.7197294e-24,1.6127013e-27,1.12806926e-20
Skin-Melanoma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CNS-Medullo,3.0241445e-11,3.1554666e-09,6.63826e-05,0.9999329,7.357672e-09,4.1655888e-13,2.8027953e-17,8.643537e-12,3.9588386e-07,7.826829e-23,7.554046e-18,1.2730702e-12,8.0702907e-23,3.4881603e-18,1.5971875e-15,9.231343e-11,6.1629965e-15,6.2803777e-16,3.2474983e-07,3.4643183e-10,1.984797e-10,1.0365578e-15,2.3336617e-11,1.5412098e-14
CNS-Medullo,0.019519376,0.03295158,0.02866676,0.7798649,8.1202146e-05,0.00035619974,4.8762563e-06,0.00058538106,0.0071937623,0.002736163,0.0018418919,0.0003367919,1.4889765e-06,9.499502e-06,3.857243e-05,0.002051545,0.00876913,4.3135595e-05,0.10967593,0.00095649,0.00142959,7.5732336e-05,0.00034204387,0.0024680167
Lymph-BNHL,0.0027231758,0.00081004796,0.007407736,0.001483823,0.0018889584,0.0012265233,0.0001447408,0.003908874,0.0013655984,0.0015240257,0.002932805,0.0004228837,2.8782522e-05,0.46669847,0.43215746,0.0011168155,0.00026292438,0.000257944,0.062164787,0.0072960346,0.000948514,0.0017147015,0.0002440016,0.0012703781
Lung-AdenoCA,3.8804158e-17,9.439652e-10,1.7052284e-18,8.1695206e-26,7.003554e-35,4.7476952e-14,4.7918586e-16,8.540938e-18,2.0699971e-17,4.3392102e-20,3.3295254e-21,0.99999774,4.301653e-11,2.1424564e-30,9.865423e-25,6.879167e-25,2.4666075e-10,2.3229209e-06,9.424511e-16,2.2479814e-24,9.764011e-15,3.8285247e-11,8.654085e-18,1.7526974e-13
Panc-AdenoCA,1.2416768e-10,4.367694e-06,6.9502257e-09,1.5152881e-09,3.0350676e-12,6.634894e-07,9.947327e-06,1.2622165e-07,1.3668675e-06,9.319677e-13,1.1118346e-11,7.8679e-05,4.5810786e-09,7.692611e-13,1.3399223e-10,1.0240849e-10,1.5582808e-08,0.99989593,5.3844316e-09,1.1448177e-07,9.315463e-10,8.62406e-06,3.812736e-08,3.257886e-08
CNS-Medullo,1.0400333e-08,7.498773e-08,0.0014385958,0.9969868,2.5460109e-08,9.0699426e-10,1.0469723e-14,3.1379457e-10,2.2955229e-08,9.269156e-14,1.0982719e-08,9.123965e-12,2.8056785e-17,3.5028454e-12,6.40546e-11,3.3175553e-11,3.0041435e-11,7.980525e-13,0.0015743255,8.924261e-08,1.1587182e-10,1.1066197e-12,1.4642284e-11,4.432577e-11
Kidney-RCC,3.992489e-06,1.7325125e-07,3.8233484e-08,7.468578e-09,4.6201955e-11,9.251555e-08,8.0563467e-10,3.1835452e-06,2.7016065e-07,0.99926156,0.00035458416,1.0528788e-06,2.51907e-07,1.6548076e-07,7.6461356e-07,1.7168674e-07,3.0551223e-06,2.0905006e-07,0.00036688312,3.9323716e-08,1.0682814e-07,1.04220796e-07,2.9018025e-07,2.9996531e-06
Liver-HCC,5.4385484e-05,0.00010787517,4.905159e-05,1.5818809e-05,2.7569593e-08,1.6633714e-05,2.7396817e-08,5.2117407e-06,1.7670118e-06,6.2340536e-05,0.992853,5.6563254e-06,1.9295253e-06,1.5733824e-06,2.0044601e-05,7.0519825e-08,5.5183486e-05,1.7260247e-06,0.0067036655,1.6192574e-06,1.4764486e-06,5.175169e-06,1.4238883e-06,3.4334007e-05
CNS-PiloAstro,3.5019452e-09,9.562292e-13,2.851722e-07,2.8100133e-06,0.9999968,8.5421485e-15,3.5970061e-16,1.1608816e-12,4.583584e-10,3.6980455e-23,2.3144232e-17,6.350789e-13,5.0333097e-23,2.626511e-16,2.728695e-10,1.7049786e-08,4.2612483e-16,6.5977825e-17,6.3206396e-09,1.5360384e-09,3.722694e-12,6.125863e-15,7.61438e-09,4.393483e-15
Lymph-BNHL,7.191608e-12,3.1191006e-14,1.8890276e-11,2.0018406e-14,1.4199839e-13,9.701258e-13,4.4825246e-15,6.027584e-11,6.911149e-14,1.4813284e-09,2.062113e-12,7.6994224e-14,2.3410694e-16,0.9999461,5.3882166e-05,1.0317051e-12,8.2316654e-14,8.450288e-15,1.3877809e-09,2.2505487e-11,3.826923e-12,9.800198e-13,1.7467292e-14,7.109562e-11
Lymph-BNHL,3.3362008e-07,1.4979289e-08,1.9166468e-07,3.6881107e-09,5.3504642e-08,6.127169e-08,1.010833e-08,9.1100304e-07,2.164225e-08,2.848533e-05,1.5023274e-07,3.9117065e-08,5.628824e-10,0.8278917,0.17206721,4.3232276e-07,2.7308683e-08,1.0394767e-08,6.978194e-06,1.1118157e-06,2.09732e-07,2.3670567e-07,1.4581309e-08,1.7168092e-06
Liver-HCC,1.9291786e-12,1.00086614e-11,1.8385473e-12,6.7463597e-13,5.0028913e-18,2.6192902e-12,7.051118e-18,1.5668683e-12,2.7982865e-14,1.934812e-09,0.99999785,2.6237076e-14,1.7538739e-14,1.6272594e-13,2.9476868e-10,3.1761046e-17,1.1452438e-12,2.4048177e-14,2.1833355e-06,1.6820552e-13,4.6292706e-16,9.579914e-14,1.9582341e-14,6.3673676e-12
CNS-PiloAstro,1.6831098e-06,2.6988207e-08,9.102134e-05,0.0005205021,0.9991955,4.204607e-10,1.5797319e-10,2.7015552e-08,1.0705504e-05,2.8648735e-16,2.2018716e-13,3.7742335e-08,4.1942215e-16,3.1679295e-11,4.0182542e-07,0.00015698471,5.0045044e-11,1.2113102e-10,1.0625146e-06,1.9911522e-05,4.995605e-08,6.244863e-10,2.1437752e-06,2.8710034e-10
Liver-HCC,8.3870816e-07,5.243421e-06,3.542293e-07,1.0354535e-07,5.561849e-11,2.8078367e-07,9.45165e-10,3.7680584e-07,3.3054768e-08,0.00014454505,0.99964297,3.807036e-07,5.4239655e-07,4.5986283e-08,8.3975584e-07,8.637168e-10,4.4430876e-06,1.726779e-07,0.00019555488,7.984807e-08,9.762122e-09,3.1025544e-07,2.5665079e-08,2.8890638e-06
Liver-HCC,2.7870514e-19,7.128451e-19,2.0632278e-19,2.7451885e-22,5.1110476e-31,1.9992978e-20,1.1181893e-28,4.3208337e-21,1.437573e-24,7.412658e-15,1.0,3.973423e-21,1.678486e-20,1.7027335e-21,1.0232911e-18,1.2701716e-28,2.630909e-18,4.502697e-23,1.4509558e-12,6.7869656e-24,1.3105289e-24,2.0373533e-21,1.7143125e-24,5.9887177e-18
Panc-AdenoCA,2.209516e-08,2.1550553e-05,6.3950114e-07,2.6442893e-07,3.9198927e-10,9.2888076e-05,0.0006497218,6.817736e-06,3.9437414e-06,8.3474816e-10,2.4181217e-08,0.0005944273,9.875369e-07,1.0823666e-09,3.1146634e-08,4.1986445e-09,9.793847e-07,0.9978466,1.3130186e-06,1.6580344e-06,5.0882274e-08,0.0007718544,9.618927e-07,5.3302056e-06
Panc-Endocrine,4.5311994e-05,7.5131527e-07,0.00015209937,0.00010513875,7.4402283e-06,6.7809043e-07,1.907461e-09,1.4143486e-06,0.0004748851,2.396794e-06,1.1263794e-05,8.8315767e-07,1.1376612e-10,1.7713946e-07,0.00018370672,1.9098277e-05,2.1371743e-07,5.0789264e-08,0.99887437,1.0849668e-06,7.943096e-07,1.4676961e-07,0.000117764976,2.1905325e-07
Thy-AdenoCA,0.00010808749,2.201671e-06,0.00052494014,0.0006071949,0.99838173,8.029653e-07,3.1127382e-07,1.3904774e-05,1.0276466e-05,3.6092607e-10,1.3886883e-07,3.278982e-06,6.57816e-10,3.356233e-07,4.5177658e-05,7.289785e-05,8.688383e-08,1.544055e-07,9.496264e-05,8.74489e-05,3.4361535e-06,1.9938716e-06,4.0238134e-05,4.2346483e-07
Prost-AdenoCA,1.5897536e-19,2.1642758e-10,1.4677966e-15,7.217752e-11,2.1605149e-17,1.929028e-16,6.2846066e-17,4.2869273e-15,2.9933543e-13,4.3435025e-23,1.5563191e-19,1.7126397e-16,4.5856386e-24,5.723001e-19,3.1471197e-16,1.4315965e-17,1.3430641e-20,4.163221e-14,1.2596742e-13,1.0,1.397499e-19,1.6585801e-16,2.2828094e-19,4.102268e-17
CNS-Medullo,4.2363646e-09,1.1022972e-06,0.00016541228,0.9935737,0.006232247,1.9332658e-10,6.613619e-12,4.065014e-09,1.6800439e-05,8.0823966e-20,4.0658937e-15,1.976163e-09,4.9068664e-18,1.503769e-14,1.6860338e-11,2.8976444e-07,8.374474e-12,1.02134854e-11,9.673108e-08,1.0356286e-05,2.4114623e-08,1.3832873e-11,5.0680246e-08,1.6488816e-11
Liver-HCC,2.3114396e-17,9.491491e-17,4.489076e-17,2.437076e-18,4.0155143e-26,1.2842593e-17,7.5859706e-26,2.0657568e-18,1.466556e-20,5.5378006e-15,1.0,2.2523689e-20,1.1298092e-20,1.9517117e-19,2.7385359e-15,5.2365815e-25,1.060044e-17,1.3576677e-20,5.1898006e-09,4.4521307e-20,8.150252e-23,1.7819887e-19,3.8779455e-21,2.4895374e-17
Lymph-BNHL,4.871576e-06,5.72128e-08,2.6361686e-06,2.7899839e-08,3.5281906e-07,1.463405e-07,1.0455596e-08,2.0269806e-06,6.895892e-08,0.0001903094,8.029121e-06,1.11544765e-07,3.6808807e-09,0.7369789,0.2627243,6.5114796e-07,3.107361e-07,1.65095e-08,7.788339e-05,9.016659e-07,8.543023e-07,3.0965575e-07,9.596083e-08,6.990226e-06
Ovary-AdenoCA,0.00017215106,6.144537e-05,3.6339045e-06,2.7311214e-07,2.0099287e-09,9.679375e-06,1.1047547e-06,5.5103887e-06,2.5980996e-06,0.00022233833,3.3508833e-05,6.87105e-05,0.0002167552,6.2451875e-07,5.40245e-07,1.7535025e-05,0.9773577,4.184585e-06,3.227249e-05,4.99777e-07,0.00030427572,0.00012188342,1.0199368e-06,0.02136179
Panc-AdenoCA,6.6432317e-06,0.00022616236,2.4349018e-05,8.234515e-06,2.454036e-07,0.0015234197,0.022896146,0.00065210054,0.00013287528,1.1936244e-06,3.9152665e-06,0.0077939746,8.9465626e-05,1.2592561e-06,1.1447024e-05,2.2179538e-06,4.720608e-05,0.94122106,7.196585e-05,5.0652987e-05,8.230307e-06,0.025027473,5.2529263e-05,0.0001473238
Thy-AdenoCA,0.0148333395,0.0011231791,0.0030247632,0.008552042,0.013617278,1.3546271e-05,1.0375727e-06,0.00029048472,0.034846783,1.491722e-07,2.59328e-06,0.00031610145,9.082577e-09,3.7628672e-07,0.00021914447,0.05704991,5.2170846e-05,3.0842373e-06,0.05133856,0.00075942924,0.00020924814,1.3528364e-05,0.81367135,6.184273e-05
Uterus-AdenoCA,0.0022047109,0.0016945036,9.241486e-05,3.430282e-05,6.851073e-07,0.00071195007,0.00039528834,0.0020271484,0.00011008373,0.0010487663,0.00073962676,0.002741781,0.025025351,0.000110707944,4.7021855e-05,0.00015189513,0.1223403,0.0002424901,0.0009598241,0.0002216351,0.004185534,0.007483492,0.00011673045,0.82731366
Panc-AdenoCA,2.6667977e-09,5.129822e-06,5.2389662e-08,1.0553849e-08,5.2506326e-11,7.719988e-06,0.0005556333,2.3505306e-06,6.245869e-07,1.1949376e-10,1.0402555e-09,0.00010067655,2.4529723e-07,1.0540963e-10,2.9524616e-09,4.5624313e-10,1.0506435e-07,0.99914813,6.7794545e-08,4.7423396e-07,5.3735536e-09,0.00017795371,2.1157057e-07,6.0991067e-07
Kidney-RCC,8.178001e-08,2.0041204e-08,1.889149e-09,4.8751314e-10,2.682679e-12,7.852396e-09,6.084452e-11,5.1100466e-07,1.6407776e-08,0.9999865,3.7187287e-06,2.6437949e-08,7.883701e-09,4.311814e-08,1.7178548e-08,1.2284028e-08,9.961775e-08,1.0611937e-08,8.2259885e-06,1.8516358e-08,6.4674155e-09,3.8176715e-09,2.7377345e-09,6.912838e-07
Head-SCC,6.924217e-10,1.3219106e-10,1.1054776e-14,1.000061e-15,1.0189862e-19,1.08735125e-10,1.32953425e-14,1.0,3.480295e-13,1.0216922e-10,2.925043e-11,4.327278e-12,7.461847e-09,6.729667e-13,1.5054767e-14,1.079114e-17,1.1796956e-15,3.5305266e-13,8.800728e-09,9.594967e-10,9.47009e-15,1.0285997e-11,2.3771302e-12,5.686915e-09
ColoRect-AdenoCA,0.0004359198,0.0028948986,0.0005140163,0.00070283504,1.3137193e-06,0.72526205,0.019428477,0.009780366,0.00017883425,1.4070776e-05,0.0023532172,0.017119613,0.0016944392,0.0003933774,0.0001837607,6.0363404e-06,0.000160622,0.0068129976,0.013051616,0.00048782886,0.0007450319,0.18169746,9.607134e-05,0.015985172
Panc-AdenoCA,3.9231384e-08,1.9219788e-05,4.0981377e-07,1.1138591e-07,4.0755724e-10,8.24046e-05,0.0060981014,9.674543e-06,2.5687261e-06,5.000437e-09,2.6993876e-08,0.0011906681,4.983268e-06,2.6911353e-09,3.4348545e-08,7.648965e-09,3.4508346e-06,0.9904919,8.876619e-07,1.3909153e-06,8.6970594e-08,0.0020782778,1.7908706e-06,1.3798705e-05
Lung-SCC,0.00022916934,1.2805372e-06,3.564591e-09,3.4104938e-11,4.8340346e-13,2.7420063e-07,1.5618133e-07,0.1268955,1.7296025e-09,5.303778e-06,1.1395859e-05,3.8682872e-05,0.8725522,1.2203308e-08,1.121811e-09,2.1538708e-10,6.7120277e-07,1.6820453e-08,1.6328585e-06,6.51423e-09,1.7248816e-07,3.6812125e-06,1.090259e-07,0.00025964275
Prost-AdenoCA,1.7742634e-06,0.0005741617,2.266175e-06,0.0005037263,2.8266157e-07,4.1438042e-07,1.274007e-07,1.849391e-05,2.71656e-05,6.1283835e-08,1.2890958e-07,4.0889006e-07,7.008766e-10,1.1060218e-07,4.5558073e-07,3.7563268e-06,2.8906132e-07,8.219769e-07,6.927215e-05,0.99879175,1.2673615e-07,5.733166e-07,2.102659e-07,3.6084784e-06
Liver-HCC,1.065291e-08,7.379773e-09,1.6897722e-08,9.57479e-10,7.3140647e-13,8.6714165e-09,1.0862501e-12,1.2320384e-08,1.4197006e-10,5.9513627e-06,0.99985754,6.770468e-10,2.920731e-10,6.338704e-08,1.0363323e-06,1.360388e-12,2.4103637e-09,2.7546693e-10,0.00013526704,9.2421737e-10,3.6478598e-11,1.7304865e-09,9.9664235e-11,3.2026023e-08
Panc-AdenoCA,3.7296648e-08,9.954546e-05,1.405193e-06,6.0220725e-07,1.5650015e-09,0.00046538038,0.0014594427,3.9459235e-05,1.2559956e-05,3.139589e-09,7.200796e-08,0.0010509631,3.033385e-06,3.637426e-09,9.783494e-08,6.957317e-09,7.867878e-07,0.995152,2.3583777e-06,1.0875916e-05,1.4470214e-07,0.0016869218,2.1264027e-06,1.2217805e-05
Panc-AdenoCA,5.699742e-08,6.3068466e-05,2.0629657e-06,6.568755e-07,5.1931766e-09,0.00019591689,0.0009437675,2.0647203e-05,3.8411723e-05,1.1756626e-09,1.6158696e-08,0.001319288,8.24809e-07,3.790137e-09,1.6355665e-07,2.186947e-08,5.0815396e-07,0.9964318,2.5586176e-06,1.3432509e-05,3.222328e-07,0.000957979,3.2660398e-06,5.2033674e-06
Head-SCC,0.0025618128,0.003375764,9.441785e-05,6.3612366e-05,4.75629e-06,0.0034028764,0.009305799,0.8647067,0.0007434103,0.00036303923,0.00013069612,0.01207769,0.032295223,7.314103e-05,8.86922e-05,6.289416e-05,0.00038786497,0.019158198,0.001942515,0.0021722112,0.0002021242,0.022798803,0.0051869685,0.018800728
Panc-AdenoCA,9.4594334e-08,2.9100287e-05,1.3755515e-06,3.1923184e-07,3.4719139e-09,8.2212704e-05,0.00042347595,7.801233e-06,2.3479875e-05,4.220573e-09,2.4977382e-08,0.0012085154,1.2279224e-06,3.2258511e-09,9.9686154e-08,5.032758e-08,2.1392323e-06,0.9976526,1.7426385e-06,2.9236269e-06,2.906589e-07,0.00055156404,5.4738653e-06,5.5259334e-06
CNS-PiloAstro,2.1614045e-07,1.1981449e-05,0.00037100413,0.22477949,0.77460265,4.895577e-10,5.002657e-10,3.2412984e-08,9.204437e-06,3.1992255e-19,1.7967036e-14,4.075996e-08,1.3490134e-16,1.594697e-13,2.15256e-10,1.6683296e-06,1.2475182e-10,1.5781812e-10,3.3478134e-08,0.00022356377,1.2583493e-07,8.843113e-10,6.4704075e-08,2.0919472e-10
Lymph-BNHL,6.7318976e-12,5.834996e-14,2.3792837e-11,2.306592e-14,2.833736e-12,8.2256543e-13,4.9183764e-15,7.1979894e-11,1.6392391e-13,1.6878479e-10,5.657096e-12,5.2056548e-14,4.2460193e-17,0.9744819,0.025518121,1.6252336e-12,1.1907586e-14,9.454307e-15,3.750589e-09,2.4645228e-10,1.5636159e-12,8.8368657e-13,5.5999987e-14,1.9313615e-11
Kidney-RCC,0.00013835641,0.00010184022,3.3033553e-05,5.5247354e-05,5.739673e-07,2.6204016e-05,4.9986846e-07,0.0001242877,0.00018228768,0.9130092,0.024414478,1.7817973e-05,3.0081483e-06,4.1081177e-05,0.00040261,7.397483e-05,0.00013751899,1.6629938e-05,0.060703978,0.00020249696,8.072502e-06,1.1834222e-05,4.2533033e-05,0.00025231502
Liver-HCC,3.8385347e-19,3.2221153e-19,1.1431325e-18,1.6895739e-20,3.4072193e-27,3.963315e-19,5.858624e-28,1.0410121e-19,1.3178696e-22,1.0331731e-15,1.0,1.0968535e-22,3.234868e-23,1.02261935e-19,6.3153506e-15,2.6670012e-27,1.8585739e-20,4.619879e-23,2.7264475e-09,9.946896e-22,5.5421684e-25,1.7756967e-21,8.578911e-23,4.4944693e-19
Skin-Melanoma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CNS-PiloAstro,6.396399e-05,9.213602e-10,3.6731585e-06,7.8759024e-07,0.0022453303,3.011748e-10,2.4936513e-11,1.1029185e-07,2.272792e-05,3.235469e-14,4.1677206e-13,3.7259102e-08,7.719833e-15,1.2511614e-10,4.7190565e-06,0.99710506,2.2461512e-10,4.2415602e-11,2.9422858e-05,9.849174e-08,4.1920034e-06,1.4651488e-10,0.0005198057,2.8653973e-09
Uterus-AdenoCA,0.0015385752,0.009592985,2.9462648e-05,8.518322e-06,5.7841756e-08,0.0007466031,0.0019389249,0.0054948856,0.000110897105,0.00020616564,0.00011077851,0.0107848495,0.17179628,4.192987e-06,7.5798507e-06,2.441305e-05,0.08899068,0.0012270772,0.0003274819,0.00015404102,0.0024390153,0.0129006365,0.00015391136,0.691412
Ovary-AdenoCA,3.141022e-05,4.144044e-06,5.0076054e-09,8.128463e-11,7.696823e-16,3.8476655e-10,1.5871272e-12,6.0464544e-10,7.2810353e-09,6.833921e-07,2.831061e-08,3.146018e-08,1.5887863e-09,2.434844e-13,5.091406e-12,2.0110487e-08,0.9999337,1.6967042e-10,9.507139e-08,1.1374447e-12,1.0432318e-06,8.634496e-09,4.4418497e-10,2.8739263e-05
Eso-AdenoCA,1.17310364e-07,1.7626235e-05,2.2191816e-07,1.4309609e-07,5.275214e-11,0.014001419,0.11330635,0.00018841648,2.9948225e-07,2.8600391e-10,4.6471698e-08,0.00066307525,3.6471952e-06,3.832601e-08,8.744544e-08,1.08793e-10,8.7061174e-08,0.0049688146,8.978361e-06,1.0239103e-06,5.5034615e-08,0.86681056,2.9676043e-08,2.8824448e-05
CNS-PiloAstro,5.418023e-07,2.9158018e-09,0.00012422944,0.0017522374,0.99812216,1.1902933e-10,9.627801e-12,4.7514375e-09,8.257067e-08,1.10412895e-16,1.7961892e-12,9.332056e-10,1.8353154e-16,5.455985e-12,7.131841e-09,1.0198899e-07,6.032191e-12,3.737373e-12,3.5652286e-07,2.186932e-07,3.0414882e-09,8.2212244e-11,1.1484922e-07,2.5491982e-11
Stomach-AdenoCA,2.0634609e-05,0.00081615854,0.00010331138,4.2022963e-05,7.7081665e-07,0.008485509,0.03399272,0.001699139,0.000344234,1.8750301e-06,1.1963597e-05,0.014072668,0.00015211444,4.11925e-06,2.895493e-05,3.245074e-06,7.931726e-05,0.85387987,0.0003436536,0.00024972772,2.2906066e-05,0.08491743,9.350047e-05,0.0006342455
